0.0.142,2023-03-07,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.142/1678188195111/Microsoft.VisualStudio.Services.VSIXPackage
0.0.141,2022-09-26,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.141/1664199041621/Microsoft.VisualStudio.Services.VSIXPackage
0.0.140,2022-09-12,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.140/1663005487586/Microsoft.VisualStudio.Services.VSIXPackage
0.0.139,2022-04-13,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.139/1649834402104/Microsoft.VisualStudio.Services.VSIXPackage
0.0.138,2022-04-11,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.138/1649663987453/Microsoft.VisualStudio.Services.VSIXPackage
0.0.137,2022-03-04,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.137/1646386038079/Microsoft.VisualStudio.Services.VSIXPackage
0.0.136,2021-11-08,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.136/1636369159046/Microsoft.VisualStudio.Services.VSIXPackage
0.0.135,2021-11-05,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.135/1636106609622/Microsoft.VisualStudio.Services.VSIXPackage
0.0.134,2021-10-20,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.134/1634722762678/Microsoft.VisualStudio.Services.VSIXPackage
0.0.133,2021-10-19,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.133/1634647058397/Microsoft.VisualStudio.Services.VSIXPackage
0.0.132,2021-10-02,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.132/1633164898447/Microsoft.VisualStudio.Services.VSIXPackage
0.0.131,2021-10-02,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.131/1633162803753/Microsoft.VisualStudio.Services.VSIXPackage
0.0.130,2021-10-02,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.130/1633160072810/Microsoft.VisualStudio.Services.VSIXPackage
0.0.129,2021-09-30,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.129/1632983603292/Microsoft.VisualStudio.Services.VSIXPackage
0.0.128,2021-09-30,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.128/1632981816492/Microsoft.VisualStudio.Services.VSIXPackage
0.0.127,2021-09-30,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.127/1632978996574/Microsoft.VisualStudio.Services.VSIXPackage
0.0.126,2021-09-28,^1.60.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.126/1632836023276/Microsoft.VisualStudio.Services.VSIXPackage
0.0.125,2021-07-27,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.125/1627394580867/Microsoft.VisualStudio.Services.VSIXPackage
0.0.124,2021-06-29,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.124/1624977465875/Microsoft.VisualStudio.Services.VSIXPackage
0.0.123,2021-06-29,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.123/1624962611669/Microsoft.VisualStudio.Services.VSIXPackage
0.0.122,2021-06-24,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.122/1624566101644/Microsoft.VisualStudio.Services.VSIXPackage
0.0.121,2021-06-22,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.121/1624376429779/Microsoft.VisualStudio.Services.VSIXPackage
0.0.120,2021-06-07,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.120/1623066655420/Microsoft.VisualStudio.Services.VSIXPackage
0.0.119,2021-06-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.119/1622795917528/Microsoft.VisualStudio.Services.VSIXPackage
0.0.118,2021-06-03,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.118/1622742206960/Microsoft.VisualStudio.Services.VSIXPackage
0.0.116,2021-06-02,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.116/1622632023426/Microsoft.VisualStudio.Services.VSIXPackage
0.0.115,2021-05-31,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.115/1622455432101/Microsoft.VisualStudio.Services.VSIXPackage
0.0.114,2021-05-21,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.114/1621604106233/Microsoft.VisualStudio.Services.VSIXPackage
0.0.113,2021-04-01,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.113/1617286493721/Microsoft.VisualStudio.Services.VSIXPackage
0.0.112,2021-04-01,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.112/1617270250544/Microsoft.VisualStudio.Services.VSIXPackage
0.0.111,2021-03-23,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.111/1616496119672/Microsoft.VisualStudio.Services.VSIXPackage
0.0.110,2021-03-23,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.110/1616478360720/Microsoft.VisualStudio.Services.VSIXPackage
0.0.109,2021-03-22,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.109/1616429535122/Microsoft.VisualStudio.Services.VSIXPackage
0.0.108,2021-03-09,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.108/1615271268686/Microsoft.VisualStudio.Services.VSIXPackage
0.0.107,2021-02-09,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.107/1612868467482/Microsoft.VisualStudio.Services.VSIXPackage
0.0.106,2021-02-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.106/1612430892171/Microsoft.VisualStudio.Services.VSIXPackage
0.0.105,2021-02-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.105/1612430049261/Microsoft.VisualStudio.Services.VSIXPackage
0.0.104,2021-02-01,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.104/1612201987416/Microsoft.VisualStudio.Services.VSIXPackage
0.0.103,2021-02-01,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.103/1612199820842/Microsoft.VisualStudio.Services.VSIXPackage
0.0.102,2021-01-08,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.102/1610138965464/Microsoft.VisualStudio.Services.VSIXPackage
0.0.101,2021-01-08,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.101/1610132346184/Microsoft.VisualStudio.Services.VSIXPackage
0.0.100,2021-01-07,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.100/1610037459567/Microsoft.VisualStudio.Services.VSIXPackage
0.0.99,2021-01-06,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.99/1609950080468/Microsoft.VisualStudio.Services.VSIXPackage
0.0.98,2021-01-06,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.98/1609948038842/Microsoft.VisualStudio.Services.VSIXPackage
0.0.96,2021-01-06,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.96/1609934598414/Microsoft.VisualStudio.Services.VSIXPackage
0.0.95,2021-01-06,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.95/1609933250100/Microsoft.VisualStudio.Services.VSIXPackage
0.0.94,2021-01-06,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.94/1609931775904/Microsoft.VisualStudio.Services.VSIXPackage
0.0.93,2021-01-05,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.93/1609861113436/Microsoft.VisualStudio.Services.VSIXPackage
0.0.92,2021-01-05,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.92/1609859147181/Microsoft.VisualStudio.Services.VSIXPackage
0.0.91,2021-01-05,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.91/1609846909815/Microsoft.VisualStudio.Services.VSIXPackage
0.0.90,2021-01-05,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.90/1609840754554/Microsoft.VisualStudio.Services.VSIXPackage
0.0.89,2021-01-05,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.89/1609834609610/Microsoft.VisualStudio.Services.VSIXPackage
0.0.88,2021-01-05,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.88/1609828557618/Microsoft.VisualStudio.Services.VSIXPackage
0.0.87,2021-01-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.87/1609785827147/Microsoft.VisualStudio.Services.VSIXPackage
0.0.86,2021-01-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.86/1609781917827/Microsoft.VisualStudio.Services.VSIXPackage
0.0.85,2021-01-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.85/1609778688243/Microsoft.VisualStudio.Services.VSIXPackage
0.0.84,2021-01-04,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.84/1609724095320/Microsoft.VisualStudio.Services.VSIXPackage
0.0.83,2021-01-03,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.83/1609701880646/Microsoft.VisualStudio.Services.VSIXPackage
0.0.82,2020-12-31,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.82/1609413330757/Microsoft.VisualStudio.Services.VSIXPackage
0.0.81,2020-12-30,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.81/1609337098476/Microsoft.VisualStudio.Services.VSIXPackage
0.0.80,2020-12-21,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.80/1608555638941/Microsoft.VisualStudio.Services.VSIXPackage
0.0.79,2020-12-21,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.79/1608554287304/Microsoft.VisualStudio.Services.VSIXPackage
0.0.78,2020-12-20,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.78/1608474242023/Microsoft.VisualStudio.Services.VSIXPackage
0.0.77,2020-12-19,^1.50.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.77/1608402693364/Microsoft.VisualStudio.Services.VSIXPackage
0.0.76,2020-08-10,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.76/1597070521639/Microsoft.VisualStudio.Services.VSIXPackage
0.0.75,2020-08-05,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.75/1596625051035/Microsoft.VisualStudio.Services.VSIXPackage
0.0.74,2020-06-10,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.74/1591787266902/Microsoft.VisualStudio.Services.VSIXPackage
0.0.73,2020-05-20,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.73/1589995275040/Microsoft.VisualStudio.Services.VSIXPackage
0.0.72,2020-03-31,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.72/1585657914666/Microsoft.VisualStudio.Services.VSIXPackage
0.0.71,2020-03-26,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.71/1585240535444/Microsoft.VisualStudio.Services.VSIXPackage
0.0.70,2020-02-07,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.70/1581067114747/Microsoft.VisualStudio.Services.VSIXPackage
0.0.69,2020-02-07,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.69/1581061228349/Microsoft.VisualStudio.Services.VSIXPackage
0.0.68,2020-01-29,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.68/1580311988958/Microsoft.VisualStudio.Services.VSIXPackage
0.0.67,2020-01-28,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.67/1580216897836/Microsoft.VisualStudio.Services.VSIXPackage
0.0.66,2020-01-23,^1.30.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.66/1579754269653/Microsoft.VisualStudio.Services.VSIXPackage
0.0.64,2019-09-26,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.64/1569506533403/Microsoft.VisualStudio.Services.VSIXPackage
0.0.63,2019-09-26,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.63/1569476284171/Microsoft.VisualStudio.Services.VSIXPackage
0.0.62,2019-09-25,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.62/1569388070433/Microsoft.VisualStudio.Services.VSIXPackage
0.0.61,2019-09-23,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.61/1569237141894/Microsoft.VisualStudio.Services.VSIXPackage
0.0.60,2019-09-23,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.60/1569217464579/Microsoft.VisualStudio.Services.VSIXPackage
0.0.59,2019-09-19,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.59/1568897377664/Microsoft.VisualStudio.Services.VSIXPackage
0.0.58,2019-07-19,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.58/1563544179252/Microsoft.VisualStudio.Services.VSIXPackage
0.0.57,2019-07-18,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.57/1563477665532/Microsoft.VisualStudio.Services.VSIXPackage
0.0.56,2019-05-03,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.56/1556903153783/Microsoft.VisualStudio.Services.VSIXPackage
0.0.55,2019-05-03,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.55/1556884469296/Microsoft.VisualStudio.Services.VSIXPackage
0.0.54,2019-05-03,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.54/1556883195458/Microsoft.VisualStudio.Services.VSIXPackage
0.0.53,2019-04-24,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.53/1556109903346/Microsoft.VisualStudio.Services.VSIXPackage
0.0.52,2019-04-23,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.52/1556042907386/Microsoft.VisualStudio.Services.VSIXPackage
0.0.50,2019-03-20,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.50/1553094737775/Microsoft.VisualStudio.Services.VSIXPackage
0.0.49,2018-11-30,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.49/1543576070543/Microsoft.VisualStudio.Services.VSIXPackage
0.0.48,2018-11-28,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.48/1543419056761/Microsoft.VisualStudio.Services.VSIXPackage
0.0.47,2018-11-22,^1.28.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.47/1542880960946/Microsoft.VisualStudio.Services.VSIXPackage
0.0.46,2018-08-03,^1.25.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.46/1533319459192/Microsoft.VisualStudio.Services.VSIXPackage
0.0.45,2018-07-03,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.45/1530633695272/Microsoft.VisualStudio.Services.VSIXPackage
0.0.44,2018-07-03,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.44/1530626520981/Microsoft.VisualStudio.Services.VSIXPackage
0.0.43,2018-05-06,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.43/1525596807101/Microsoft.VisualStudio.Services.VSIXPackage
0.0.42,2018-04-30,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.42/1525100922830/Microsoft.VisualStudio.Services.VSIXPackage
0.0.41,2018-04-30,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.41/1525094540312/Microsoft.VisualStudio.Services.VSIXPackage
0.0.40,2018-04-21,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.40/1524330599476/Microsoft.VisualStudio.Services.VSIXPackage
0.0.39,2018-04-21,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.39/1524310280756/Microsoft.VisualStudio.Services.VSIXPackage
0.0.38,2018-04-10,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.38/1523395460536/Microsoft.VisualStudio.Services.VSIXPackage
0.0.37,2018-04-03,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.37/1522780351122/Microsoft.VisualStudio.Services.VSIXPackage
0.0.36,2018-03-20,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.36/1521556107718/Microsoft.VisualStudio.Services.VSIXPackage
0.0.35,2018-03-19,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.35/1521461633077/Microsoft.VisualStudio.Services.VSIXPackage
0.0.34,2018-03-19,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.34/1521458994408/Microsoft.VisualStudio.Services.VSIXPackage
0.0.33,2018-03-18,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.33/1521365169218/Microsoft.VisualStudio.Services.VSIXPackage
0.0.32,2018-03-17,^1.21.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.32/1521295312793/Microsoft.VisualStudio.Services.VSIXPackage
